event_id,template_id,count
29613,3119,2
29614,2735,1
29615,2442,1
29616,2497,1
29617,2441,1
29618,455,4
29619,6076,2
29620,418,3
29621,47,1
29622,519,5
29623,9262,4
29624,447,2
29625,10198,1
29626,5762,3
29627,257,3
29628,405,1
29629,381,1
29630,510,9
29631,5998,2
29632,5919,3
29633,2482,1
29634,363,2
29635,3065,1
29636,362,1
29637,484,4
29638,355,1
29639,178,2
29640,5361,2
29641,338,3
29642,6082,2
29643,335,5
29644,6044,2
29645,325,1
29646,5202,1
29647,3159,1
29648,313,4
29649,1533,1
29650,9945,2
29651,5540,2
29652,6056,3
29653,5944,2
29654,286,3
29655,9331,1
29656,281,2
29657,20,1
29658,224,1
29659,10201,1
29660,6039,1
29661,7432,1
29662,5838,2
29663,488,7
29664,9838,2
29665,9804,5
29666,9714,2
29667,9650,4
29668,9607,3
29669,9588,3
29670,9543,4
29671,9542,2
29672,9515,4
29673,9466,3
29674,9449,4
29675,9441,4
29676,9368,4
29677,9353,3
29678,9348,2
29679,9340,2
29680,9291,4
29681,9161,2
29682,9107,4
29683,9082,2
29684,9028,3
29685,8998,2
29686,8997,2
29687,8400,1
29688,8773,2
29689,8382,2
29690,8383,2
29691,8399,3
29692,8374,1
29693,8239,2
29694,8186,3
29695,8136,2
29696,8168,2
29697,8073,3
29698,8119,1
29699,8124,1
29700,8037,1
29701,7901,1
29702,7676,2
29703,7662,2
29704,7601,3
29705,7541,2
29706,7528,1
29707,7374,3
29708,6955,4
29709,6899,3
29710,10248,10
29711,267,2
29712,6480,1
29713,749,1
29714,8696,1
29715,119,1
29716,1406,1
29717,10241,2
29718,10190,2
29719,10177,1
29720,10115,1
29721,10106,1
29722,489,3
29723,439,2
29724,434,3
29725,6934,4
29726,326,1
29727,520,7
29728,505,3
29729,10254,3
29730,6862,2
29731,5167,1
29732,1914,1
29733,9087,1
29734,448,3
29735,9170,1
29736,442,2
29737,428,3
29738,404,2
29739,401,1
29740,370,1
29741,321,1
29742,288,1
29743,277,1
29744,268,3
29745,251,1
29746,6100,1
29747,4988,1
29748,8784,1
29749,10216,4
29750,6682,1
29751,1086,1
29752,3608,1
29753,7890,1
29754,3955,1
29755,7024,1
29756,6009,1
29757,383,2
29758,3204,1
29759,1435,1
29760,222,1
29761,387,1
29762,269,2
29763,64,2
29764,8260,1
29765,5703,1
29766,10228,1
29767,1764,1
29768,2267,1
29769,415,3
29770,413,1
29771,410,1
29772,6165,1
29773,2099,1
29774,1953,1
29775,6683,1
29776,1436,1
29777,5826,3
29778,3654,1
29779,4556,1
29780,2531,1
29781,7884,1
29782,8090,1
29783,610,1
29784,5487,1
29785,5410,1
29786,6848,1
29787,7874,1
29788,429,1
29789,6850,3
29790,5995,3
29791,7964,4
29792,2013,1
29793,3600,1
29794,508,4
29795,495,3
29796,9845,1
29797,452,4
29798,3359,1
29799,440,2
29800,7724,1
29801,427,1
29802,8774,1
29803,312,2
29804,307,1
29805,300,1
29806,303,1
29807,7438,1
29808,3916,1
29809,235,2
29810,1121,1
29811,417,1
29812,217,1
29813,291,1
29814,82,1
29815,22,2
29816,336,1
29817,7958,2
29818,471,2
29819,438,2
29820,8730,1
29821,421,2
29822,252,1
29823,238,1
29824,188,2
29825,190,1
29826,155,1
29827,511,1
29828,337,1
29829,7961,2
29830,459,1
29831,10186,1
29832,3610,1
29833,7563,1
29834,10168,1
29835,10142,1
29836,10123,1
29837,10094,1
29838,10087,1
29839,351,2
29840,333,1
29841,320,1
29842,274,1
29843,259,1
29844,6911,1
29845,247,1
29846,204,1
29847,5064,1
29848,171,1
29849,118,1
29850,6410,1
29851,93,1
29852,89,1
29853,930,1
29854,74,1
29855,67,1
29856,701,1
29857,34,1
29858,24,1
29859,180,1
29860,3475,1
29861,7361,1
29862,472,3
29863,7193,1
29864,10030,1
29865,2631,1
29866,10009,1
29867,10006,1
29868,9936,1
29869,9121,1
29870,6960,2
29871,5118,1
29872,5957,2
29873,402,1
29874,394,1
29875,6328,1
29876,386,1
29877,208,1
29878,113,1
29879,7169,1
29880,3023,1
29881,347,2
29882,424,1
29883,10171,1
29884,10050,1
29885,10281,1
29886,8494,1
29887,3178,1
29888,6095,1
29889,6084,1
29890,6083,1
29891,6074,1
29892,435,1
29893,6046,1
29894,6041,1
29895,425,1
29896,453,1
29897,482,1
29898,6020,1
29899,6005,1
29900,5997,1
29901,5996,1
29902,5986,1
29903,5974,1
29904,5956,1
29905,5941,1
29906,5940,1
29907,5936,1
29908,5930,1
29909,5917,1
29910,5908,1
29911,5883,1
29912,5869,1
29913,5865,1
29914,5831,1
29915,5829,1
29916,5728,1
29917,5758,1
29918,5694,1
29919,5681,1
29920,5647,1
29921,5642,1
29922,5641,1
29923,5635,1
29924,5631,1
29925,5531,1
29926,5366,1
29927,5441,1
29928,4879,1
29929,479,1
29930,10299,1
29931,175,1
29932,133,1
29933,215,1
29934,9811,1
29935,3248,1
29936,7208,1
29937,7150,1
29938,8515,1
29939,7002,1
29940,4310,1
29941,2965,1
29942,4665,1
29943,5493,1
29944,468,1
29945,296,1
29946,266,1
29947,53,1
29948,9065,2
29949,5590,1
29950,2579,1
29951,10239,13
29952,8487,11
29953,10302,22
29954,10263,12
29955,10254,6
29956,10250,18
29957,10260,15
29958,10255,9
29959,10215,8
29960,10216,11
29961,10249,6
29962,10244,6
29963,10300,16
29964,10273,13
29965,10277,15
29966,10267,22
29967,10270,16
29968,10271,20
29969,10268,15
29970,10269,16
29971,10264,21
29972,8492,9
29973,8486,12
29974,8481,11
29975,8484,8
29976,8485,16
29977,7951,6
29978,471,3
29979,460,6
29980,447,6
29981,438,5
29982,431,6
29983,432,6
29984,428,6
29985,416,6
29986,410,3
29987,376,3
29988,187,2
29989,3683,1
29990,2844,1
29991,3098,1
29992,4892,1
29993,9341,1
29994,3945,1
29995,8867,1
29996,3907,1
29997,6873,1
29998,29,7
29999,7347,1
30000,8695,1
30001,5516,1
30002,619,1
30003,10301,17
30004,9028,2
30005,2006,1
30006,6477,1
30007,2991,1
30008,3915,1
30009,6441,1
30010,7887,1
30011,5159,1
30012,3463,1
30013,612,1
30014,3629,1
30015,7480,1
30016,1924,1
30017,7605,1
30018,8775,1
30019,5728,1
30020,8534,1
30021,963,1
30022,5052,1
30023,5096,1
30024,8364,1
30025,7960,7
30026,472,5
30027,10209,16
30028,518,8
30029,10208,12
30030,10205,9
30031,10274,10
30032,10275,18
30033,10214,9
30034,8245,3
30035,7541,3
30036,6068,1
30037,5996,2
30038,5647,2
30039,5635,1
30040,3625,1
30041,10262,15
30042,10266,14
30043,10257,12
30044,10251,13
30045,8510,12
30046,8480,10
30047,7740,10
30048,7093,8
30049,513,10
30050,516,8
30051,479,2
30052,400,4
30053,10282,11
30054,10276,13
30055,10272,6
30056,10247,13
30057,10265,21
30058,8507,9
30059,8499,17
30060,10261,13
30061,8501,15
30062,8506,17
30063,8495,20
30064,10253,12
30065,474,10
30066,8504,16
30067,7956,9
30068,8497,9
30069,7949,8
30070,9545,9
30071,526,9
30072,475,13
30073,8505,10
30074,8192,6
30075,2474,5
30076,10256,12
30077,9115,1
30078,7028,1
30079,6397,2
30080,10252,12
30081,17,1
30082,7966,5
30083,10258,3
30084,10246,5
30085,10210,7
30086,8508,13
30087,8498,7
30088,478,7
30089,10240,8
30090,10217,12
30091,8509,7
30092,461,9
30093,6895,4
30094,6990,4
30095,7180,5
30096,486,4
30097,362,2
30098,298,1
30099,293,3
30100,291,2
30101,338,3
30102,292,1
30103,295,3
30104,297,1
30105,301,3
30106,340,4
30107,356,1
30108,355,3
30109,358,2
30110,364,3
30111,387,1
30112,392,2
30113,398,7
30114,399,4
30115,409,2
30116,422,3
30117,421,5
30118,425,1
30119,480,3
30120,10281,4
30121,414,4
30122,380,4
30123,367,3
30124,368,2
30125,321,4
30126,313,3
30127,305,1
30128,302,4
30129,289,2
30130,283,1
30131,277,3
30132,275,1
30133,271,3
30134,266,1
30135,260,6
30136,248,3
30137,240,2
30138,239,1
30139,178,4
30140,113,5
30141,110,2
30142,101,4
30143,100,3
30144,98,3
30145,95,4
30146,74,3
30147,501,6
30148,72,2
30149,439,2
30150,18,1
30151,394,3
30152,5,1
30153,10288,1
30154,10228,2
30155,10198,2
30156,419,3
30157,10186,2
30158,10164,1
30159,10166,1
30160,10146,3
30161,10141,1
30162,10138,2
30163,10117,1
30164,10112,1
30165,10049,1
30166,9677,5
30167,9721,3
30168,10248,9
30169,8870,1
30170,10030,2
30171,8868,1
30172,6433,1
30173,3317,1
30174,3546,1
30175,6732,1
30176,3055,3
30177,9687,1
30178,3440,1
30179,9236,1
30180,6723,1
30181,8584,1
30182,10207,11
30183,8502,4
30184,8490,2
30185,264,3
30186,130,3
30187,149,3
30188,7941,11
30189,488,7
30190,487,15
30191,462,7
30192,454,8
30193,311,2
30194,310,6
30195,7962,10
30196,7953,6
30197,7952,7
30198,257,2
30199,252,1
30200,7741,8
30201,250,2
30202,520,4
30203,237,1
30204,505,3
30205,194,1
30206,504,3
30207,192,1
30208,503,3
30209,495,7
30210,494,5
30211,489,5
30212,469,5
30213,352,4
30214,453,4
30215,451,5
30216,342,5
30217,188,4
30218,446,4
30219,184,1
30220,429,5
30221,180,1
30222,177,1
30223,418,4
30224,174,3
30225,173,1
30226,417,3
30227,415,5
30228,169,2
30229,164,1
30230,165,2
30231,403,2
30232,152,1
30233,154,3
30234,146,3
30235,145,2
30236,377,1
30237,142,1
30238,369,1
30239,370,8
30240,140,1
30241,137,2
30242,353,4
30243,351,1
30244,347,4
30245,134,1
30246,129,1
30247,126,2
30248,123,1
30249,121,2
30250,116,1
30251,111,1
30252,344,5
30253,337,3
30254,103,3
30255,316,2
30256,87,1
30257,83,1
30258,81,6
30259,76,2
30260,66,1
30261,54,2
30262,46,1
30263,50,2
30264,303,2
30265,300,1
30266,40,1
30267,33,2
30268,284,1
30269,25,1
30270,255,2
30271,247,1
30272,241,1
30273,244,2
30274,230,4
30275,296,1
30276,226,3
30277,282,1
30278,278,2
30279,307,3
30280,197,1
30281,243,1
30282,204,3
30283,209,2
30284,238,2
30285,10213,12
30286,8249,1
30287,1757,1
30288,9397,2
30289,6930,1
30290,8494,4
30291,168,3
30292,175,1
30293,118,3
30294,7957,8
30295,215,3
30296,413,2
30297,506,6
30298,476,6
30299,470,11
30300,468,2
30301,9239,1
30302,371,3
30303,8730,1
30304,365,2
30305,2666,1
30306,363,3
30307,1595,1
30308,6714,1
30309,366,3
30310,5435,1
30311,361,1
30312,10245,7
30313,445,2
30314,386,5
30315,8383,2
30316,383,3
30317,3249,1
30318,8496,7
30319,309,6
30320,56,1
30321,281,1
30322,4443,1
30323,9656,3
30324,463,6
30325,7026,1
30326,4414,1
30327,9665,6
30328,235,2
30329,10185,5
30330,10184,5
30331,155,1
30332,2650,3
30333,132,1
30334,127,1
30335,128,1
30336,109,1
30337,108,1
30338,107,1
30339,1667,4
30340,105,1
30341,3660,6
30342,57,1
30343,8222,3
30344,9596,4
30345,6981,3
30346,6952,2
30347,6993,3
30348,9256,4
30349,70,2
30350,7547,3
30351,2901,4
30352,5701,2
30353,9577,3
30354,5643,3
30355,5919,2
30356,2956,3
30357,2482,1
30358,9466,4
30359,5167,2
30360,465,4
30361,2257,2
30362,497,3
30363,10212,11
30364,10211,6
30365,10206,9
30366,8503,9
30367,8482,7
30368,7959,10
30369,7950,11
30370,7948,10
30371,7947,10
30372,519,5
30373,517,6
30374,514,6
30375,512,3
30376,510,6
30377,509,4
30378,508,4
30379,477,7
30380,466,5
30381,450,3
30382,499,5
30383,9262,3
30384,5699,2
30385,10183,5
30386,7676,2
30387,5459,2
30388,2921,3
30389,5118,2
30390,384,3
30391,3119,4
30392,3652,1
30393,411,2
30394,1928,3
30395,3137,3
30396,3065,3
30397,412,3
30398,6020,2
30399,2441,3
30400,2442,3
30401,6085,3
30402,484,5
30403,9441,2
30404,6955,2
30405,10153,2
30406,2324,2
30407,9607,3
30408,267,3
30409,9082,2
30410,5361,2
30411,382,2
30412,3159,3
30413,3453,2
30414,10190,4
30415,5758,3
30416,9945,2
30417,3679,1
30418,1643,3
30419,5455,3
30421,5826,1
30422,191,1
30423,4938,2
30424,10201,2
30425,9160,2
30426,10119,2
30427,2145,2
30428,9331,2
30429,10293,1
30430,423,3
30431,2398,1
30432,349,1
30433,222,2
30434,64,3
30435,31,1
30436,23,1
30437,10189,3
30438,10188,1
30439,483,5
30440,481,2
30441,10241,3
30442,7963,2
30443,10297,2
30444,440,2
30445,401,2
30446,350,2
30447,348,4
30448,420,6
30449,208,1
30450,189,1
30451,3288,1
30452,1205,1
30453,6186,1
30454,4454,1
30455,13,1
30456,7183,1
30457,913,1
30458,9254,1
30459,1858,1
30460,10167,2
30461,5408,1
30462,1365,1
30463,2315,1
30464,2140,1
30465,2457,1
30466,4695,1
30467,6721,1
30468,8780,1
30469,2395,1
30470,6673,1
30471,5764,1
30472,7791,1
30473,3985,1
30474,4666,1
30475,1355,1
30476,5051,1
30477,1039,1
30478,707,1
30479,9260,1
30480,7691,1
30481,9234,1
30482,3632,2
30483,7067,1
30484,9083,1
30485,3848,1
30486,10234,2
30487,10231,2
30488,9838,3
30489,9719,4
30490,9456,2
30491,9449,3
30492,9291,3
30493,9353,1
30494,9269,3
30495,7961,1
30496,7958,3
30497,85,1
30498,10238,5
30499,407,1
30500,452,2
30501,5762,3
30502,2818,1
30503,9684,3
30504,9609,1
30505,2405,3
30506,5947,2
30507,3136,1
30508,2179,1
30509,2245,1
30510,8168,2
30511,8124,2
30512,7217,5
30513,6862,2
30514,6074,2
30515,6056,2
30516,5951,1
30517,4953,4
30518,4879,1
30519,3452,1
30520,3387,1
30521,3364,1
30522,3283,1
30523,3150,1
30524,2945,1
30525,2900,1
30526,2911,1
30527,2833,2
30528,2892,1
30529,2803,1
30530,2813,3
30531,2641,2
30532,2607,1
30533,2349,2
30534,1661,3
30535,1533,3
30536,9645,4
30537,5956,2
30538,2582,1
30539,10232,1
30540,6850,2
30541,6046,2
30542,5816,1
30543,5554,1
30544,9529,3
30545,9602,4
30546,9460,3
30547,9368,3
30548,9340,1
30549,8374,1
30550,8073,1
30551,7901,1
30552,6934,2
30553,6044,3
30554,6013,1
30555,5979,2
30556,5955,1
30557,5944,2
30558,5831,1
30559,5838,1
30560,5712,1
30561,5531,1
30562,3412,1
30563,3266,1
30564,3066,1
30565,3061,1
30566,3037,2
30567,2753,1
30568,2590,1
30569,1493,1
30570,2645,1
30571,2691,1
30572,2855,2
30573,2891,2
30574,3006,1
30575,3240,1
30576,493,2
30577,492,5
30578,436,3
30579,357,1
30580,335,3
30581,333,4
30582,47,3
30583,60,3
30584,48,2
30585,455,4
30586,9,3
30587,65,2
30588,251,2
30589,163,2
30590,106,1
30591,139,1
30592,263,1
30593,404,3
30594,138,2
30595,217,1
30596,82,1
30597,218,1
30598,325,1
30599,219,1
30600,133,2
30601,5934,1
30602,10227,1
30603,7094,1
30604,259,1
30605,200,1
30606,10056,1
30607,9651,3
30608,9805,1
30609,9758,1
30610,9744,2
30611,7955,1
30612,9724,2
30613,8063,3
30614,8065,2
30615,6960,1
30616,5995,2
30617,9650,2
30618,9588,1
30619,449,2
30620,7827,2
30621,9804,1
30622,2667,3
30623,6076,1
30624,5504,1
30625,5957,2
30626,5683,1
30627,176,2
30628,5637,1
30629,3651,1
30630,8186,2
30631,9515,2
30632,318,1
30633,9542,2
30634,10088,1
30635,9161,1
30636,9264,2
30637,8998,2
30638,8773,1
30639,8382,2
30640,8788,2
30641,3169,1
30642,8239,1
30643,3286,1
30644,324,2
30645,8136,1
30646,8151,1
30647,7669,2
30648,8037,2
30649,9543,1
30650,7526,1
30651,7344,1
30652,9107,1
30653,6083,1
30654,5949,1
30655,5950,1
30656,16,1
30657,485,2
30658,5998,1
30659,2256,1
30660,5829,1
30661,61,2
30662,299,1
30663,5631,1
30664,6082,1
30665,5202,2
30666,5681,1
30667,5850,1
30668,3544,1
30669,3059,1
30670,427,1
30671,2646,1
30672,2337,1
30673,2107,1
30674,435,2
30675,2497,1
30676,2581,1
30677,5917,1
30678,5858,1
30679,213,1
30680,151,1
30681,10065,1
30682,3246,1
30684,1210,1
30685,268,1
30686,9731,1
30687,5800,1
30688,1719,1
30689,135,2
30690,9759,1
30691,3362,1
30692,3511,1
30693,8669,1
30694,2426,1
30695,8726,1
30696,9812,1
30697,5444,1
30698,1220,1
30699,3270,1
30700,9714,1
30701,3633,1
30702,3653,1
30703,4954,1
30704,5334,1
30705,9828,1
30706,408,3
30707,9348,1
30708,10136,1
30709,8432,1
30710,22,1
30711,7964,2
30712,2989,1
30713,10074,1
30714,498,1
30715,496,1
30716,459,1
30717,385,1
30718,341,1
30719,443,1
30720,212,1
30721,195,2
30722,182,1
30723,170,1
30724,143,1
30725,120,1
30726,117,1
30727,88,1
30728,10284,1
30729,343,1
30730,345,2
30731,334,1
30732,326,2
30733,315,1
30734,286,1
30735,156,1
30736,26,1
30737,10174,1
30738,360,1
30739,442,1
30740,434,1
30741,424,1
30742,346,1
30743,312,1
30744,372,1
30745,378,1
30746,441,1
30747,3519,1
30748,5043,1
30749,4849,1
30750,1116,1
30751,7853,1
30752,6174,1
30753,9377,1
30754,10282,9
30755,10274,12
30756,10281,1
30757,10261,16
30758,10252,8
30759,8506,18
30760,8492,10
30761,8490,2
30762,526,8
30763,412,4
30764,383,1
30765,4261,1
30766,2309,1
30767,1571,1
30768,10013,1
30769,8485,20
30770,2782,1
30771,3776,1
30772,10301,11
30773,10262,13
30774,4070,1
30775,9545,8
30776,10208,13
30777,2921,3
30778,7093,8
30779,3859,2
30780,9677,7
30781,9665,6
30782,6111,1
30783,7180,5
30784,7217,5
30785,9651,5
30786,310,5
30787,5772,1
30788,9262,3
30789,309,1
30790,3660,4
30791,3006,1
30792,6960,3
30793,5118,3
30794,352,3
30795,8222,4
30796,9596,2
30797,6993,5
30798,494,3
30799,9804,2
30800,3766,1
30801,344,2
30802,3119,7
30803,3651,4
30804,64,2
30805,9971,2
30806,10088,2
30807,4937,1
30808,432,6
30809,486,4
30810,10264,14
30811,10265,15
30812,927,1
30813,10266,13
30814,3978,1
30815,10253,16
30816,10210,9
30817,10209,10
30818,8501,19
30819,8578,1
30820,2004,1
30821,4289,1
30822,8077,1
30823,5042,1
30824,2885,1
30825,6397,1
30826,10245,15
30827,3968,1
30828,832,1
30829,7169,1
30830,10300,17
30831,2338,1
30832,10257,14
30833,2813,3
30834,982,1
30835,10250,12
30836,10263,6
30837,409,1
30838,10239,7
30839,8508,12
30840,8498,3
30841,5713,1
30842,4994,2
30843,10268,16
30844,8481,10
30845,8566,1
30846,7956,7
30847,8509,15
30848,9784,1
30849,7962,6
30850,5206,3
30851,5686,1
30852,3047,1
30853,487,12
30854,7964,2
30855,2476,1
30856,7957,15
30857,5024,1
30858,7948,6
30859,483,6
30860,7740,11
30861,481,5
30862,1952,1
30863,4820,1
30864,8764,1
30865,509,4
30866,475,8
30867,465,5
30868,480,2
30869,454,6
30870,371,2
30871,338,1
30872,478,5
30873,301,5
30874,476,5
30875,282,1
30876,209,1
30877,441,2
30878,434,1
30879,428,2
30880,197,1
30881,188,5
30882,424,2
30883,177,2
30884,414,3
30885,119,1
30886,100,2
30887,29,2
30888,22,2
30889,10194,1
30890,10189,3
30891,10190,3
30892,10192,1
30893,10164,2
30894,10165,2
30895,10153,1
30896,5826,2
30898,5816,1
30899,10142,2
30900,5758,2
30901,10046,1
30902,10032,1
30903,10003,1
30904,5707,1
30905,5701,2
30906,5694,2
30907,5683,3
30908,5699,5
30909,5643,1
30910,5641,1
30911,5637,3
30912,5631,1
30913,5635,1
30914,5554,1
30915,5479,1
30916,5455,4
30917,5444,2
30918,5365,2
30919,3679,2
30920,3653,2
30921,3633,2
30922,3588,1
30923,3441,1
30924,3475,1
30925,3412,2
30926,3286,2
30927,3268,2
30928,3178,2
30929,3061,2
30930,3059,2
30931,2949,1
30932,2901,4
30933,2900,1
30934,2891,2
30935,2860,4
30936,2855,3
30937,2753,1
30938,2650,4
30939,2607,1
30940,2474,5
30941,2426,2
30942,2349,4
30943,2107,3
30944,1661,3
30945,1388,4
30946,10270,10
30947,8494,3
30948,488,6
30949,485,2
30950,10273,16
30951,10271,13
30952,10275,17
30953,10267,14
30954,10302,19
30955,10260,11
30956,10217,9
30957,10215,9
30958,10207,4
30959,10213,11
30960,10205,11
30961,10212,13
30962,8504,8
30963,518,9
30964,3696,1
30965,423,1
30966,8401,1
30967,4180,1
30968,419,3
30969,418,1
30970,413,1
30971,408,2
30972,8495,13
30973,427,1
30974,8487,16
30975,512,6
30976,8497,12
30977,8503,7
30978,8505,13
30979,10251,14
30980,10277,16
30981,474,9
30982,10249,8
30983,10276,17
30984,9721,6
30985,8192,6
30986,6895,3
30987,499,3
30988,463,5
30989,466,5
30990,9744,2
30991,9684,7
30992,4307,1
30993,2986,1
30994,8272,1
30995,3573,1
30996,2591,1
30997,8076,1
30998,8541,1
30999,1157,1
31000,8591,1
31001,4046,1
31002,8907,1
31003,3481,2
31004,2336,1
31005,4501,2
31006,6316,1
31007,3606,1
31008,5500,1
31009,2146,1
31010,5563,1
31011,460,2
31012,4719,1
31013,3021,1
31014,1566,1
31015,2392,1
31016,2758,1
31017,9999,1
31018,2786,1
31019,9167,2
31020,514,3
31021,9031,1
31022,2364,1
31023,6013,2
31024,9221,1
31025,50,2
31026,10151,2
31027,1826,1
31028,9938,1
31029,5779,1
31030,7907,1
31031,6872,1
31032,110,2
31033,6112,1
31034,3844,1
31035,7458,1
31036,3809,1
31037,8528,1
31038,9993,1
31039,9650,4
31040,9877,2
31041,9424,1
31042,9323,2
31043,9030,2
31044,5993,1
31045,5326,1
31046,4736,1
31047,4742,1
31048,7214,1
31049,8730,1
31050,10170,1
31051,2423,1
31052,2678,1
31053,5239,1
31054,7488,1
31055,5937,1
31056,6695,1
31057,394,5
31058,400,1
31059,692,1
31060,3275,1
31061,6437,1
31062,3615,1
31063,619,1
31064,8782,1
31065,1635,1
31066,6209,1
31067,4711,1
31068,4920,2
31069,3808,1
31070,7886,1
31071,9016,1
31072,9215,1
31073,9953,1
31074,9886,2
31075,8920,3
31076,8725,1
31077,9331,2
31078,2939,2
31079,8634,1
31081,8755,1
31082,9060,1
31083,5995,5
31084,9945,2
31085,9932,2
31086,9759,1
31087,709,1
31088,255,1
31089,6394,1
31090,10247,15
31091,492,2
31092,366,1
31093,315,2
31094,302,2
31095,298,2
31096,276,5
31097,268,2
31098,258,1
31099,251,1
31100,240,1
31101,190,2
31102,176,3
31103,174,1
31104,145,2
31105,143,2
31106,117,2
31107,7960,9
31108,8486,15
31109,8480,9
31110,7953,3
31111,1473,1
31112,1720,1
31113,506,3
31114,489,3
31115,459,2
31116,384,3
31117,10269,11
31118,7950,4
31119,8499,13
31120,10204,1
31121,7959,3
31122,8482,8
31123,8510,7
31124,10238,6
31125,10255,9
31126,10240,6
31127,513,1
31128,508,2
31129,495,2
31130,479,3
31131,468,2
31132,451,2
31133,431,3
31134,5761,1
31135,10216,7
31136,10211,5
31137,9756,1
31138,8798,1
31139,9641,1
31140,8792,1
31141,9258,2
31142,8084,1
31143,1054,1
31144,8416,1
31145,5098,1
31146,10248,7
31147,10256,11
31148,7949,7
31149,3169,2
31150,2366,1
31151,7941,1
31152,7741,4
31153,8496,9
31154,10244,6
31155,10214,6
31156,10206,6
31157,8484,8
31158,7966,7
31159,8507,8
31160,505,1
31161,399,2
31162,382,3
31163,380,2
31164,367,1
31165,321,2
31166,308,2
31167,299,2
31168,295,1
31169,266,2
31170,270,1
31171,248,3
31172,213,1
31173,192,2
31174,180,1
31175,173,1
31176,171,1
31177,155,2
31178,164,2
31179,185,1
31180,191,1
31181,201,1
31182,6672,1
31183,9442,1
31184,9226,2
31185,10272,4
31186,7963,1
31187,517,5
31188,472,3
31189,406,1
31190,372,1
31191,376,1
31192,357,1
31193,340,3
31194,334,1
31195,326,1
31196,325,2
31197,271,2
31198,200,1
31199,8502,4
31200,10258,2
31201,10246,1
31202,2832,1
31203,5675,1
31204,811,1
31205,8564,1
31206,9936,1
31207,2079,1
31208,1682,1
31209,8922,1
31210,2543,1
31211,4194,1
31212,8242,1
31213,7586,2
31214,1205,1
31215,7174,1
31216,4607,1
31217,5087,1
31218,6680,1
31219,7375,1
31220,1383,1
31221,2802,2
31222,3322,1
31223,1487,1
31224,2023,1
31225,6404,1
31226,8356,1
31227,8180,1
31228,6452,1
31229,4460,1
31230,7874,1
31231,2746,1
31232,1573,1
31233,379,1
31234,3137,3
31235,8834,1
31236,3522,1
31237,10114,1
31238,6398,1
31239,3621,1
31240,7497,1
31241,7260,1
31242,3233,1
31243,4175,1
31244,1423,1
31245,7951,3
31246,1950,1
31247,7763,1
31248,9602,3
31249,9724,3
31250,8245,1
31251,10231,3
31252,5459,4
31253,4030,1
31254,6590,1
31255,1750,1
31256,6850,4
31257,1858,1
31258,1516,1
31259,6952,3
31260,9256,3
31261,9910,1
31262,7030,1
31263,4798,1
31264,1688,1
31265,7099,1
31266,4978,1
31267,3197,1
31268,1701,1
31269,993,1
31270,4822,1
31271,6168,1
31272,8202,1
31273,10202,1
31274,7875,1
31275,10034,1
31276,6042,1
31277,7015,1
31278,4697,1
31279,4991,1
31280,943,1
31281,9303,1
31282,1061,1
31283,8929,1
31284,9296,1
31285,1897,1
31286,7085,1
31287,5089,1
31288,6071,1
31289,7200,1
31290,34,2
31291,9465,1
31292,3470,1
31293,2680,1
31294,3207,1
31295,3486,1
31296,3549,1
31297,9462,1
31298,987,1
31299,956,1
31300,3458,1
31301,8602,2
31302,5332,1
31303,567,1
31304,8845,1
31305,6970,1
31306,8014,1
31307,2290,1
31308,4673,1
31309,3935,1
31310,3852,1
31311,5303,1
31312,3761,1
31313,5448,1
31314,10039,1
31315,2386,1
31316,2479,1
31317,6767,1
31318,6090,1
31319,1628,1
31320,4018,1
31321,4468,1
31322,9522,1
31323,8330,1
31324,10091,1
31325,6429,1
31326,2778,1
31327,8831,1
31328,9863,1
31329,9102,1
31330,3132,1
31331,2514,1
31332,503,2
31333,497,5
31334,9656,3
31335,501,2
31336,639,1
31337,10167,2
31338,4082,1
31339,439,2
31340,2724,1
31341,401,2
31342,4034,1
31343,296,1
31344,3754,1
31345,267,1
31346,6267,1
31347,226,1
31348,9838,2
31349,9797,2
31350,9812,2
31351,274,2
31352,2560,1
31353,250,2
31354,8151,3
31355,7676,1
31356,7659,2
31357,7344,1
31358,6981,2
31359,236,1
31360,202,1
31361,392,1
31362,455,3
31363,5944,3
31364,172,1
31365,5567,1
31366,135,1
31367,504,1
31368,5571,1
31369,5591,1
31370,10291,1
31371,5540,3
31372,5482,1
31373,10221,2
31374,5486,1
31375,5202,3
31376,5167,3
31377,10188,1
31378,3652,2
31379,10169,1
31380,10159,2
31381,2696,1
31382,2442,2
31383,10297,1
31384,2405,4
31385,1928,2
31386,10196,2
31387,391,1
31388,386,2
31389,387,1
31390,385,1
31391,477,4
31392,470,2
31393,404,1
31394,381,1
31395,377,1
31396,342,2
31397,10185,5
31398,10232,2
31399,10234,2
31400,9588,2
31401,9529,2
31402,9449,4
31403,9441,3
31404,9460,4
31405,9269,4
31406,891,1
31407,8998,4
31408,4214,1
31409,9028,3
31410,8382,3
31411,8186,3
31412,8124,1
31413,8037,2
31414,7901,1
31415,6955,1
31416,9645,2
31417,6082,1
31418,6056,2
31419,9607,3
31420,5957,1
31421,5956,1
31422,5951,1
31423,5954,1
31424,5955,1
31425,5948,1
31426,5949,1
31427,5858,1
31428,5762,1
31429,5504,2
31430,5531,2
31431,5334,1
31432,3465,1
31433,3453,1
31434,3387,1
31435,3346,1
31436,3283,1
31437,2956,3
31438,2866,1
31439,2645,1
31440,2497,1
