event_id,template_id,type,date,count
51592,7949,open,2022-11-10,3
51593,10272,open,2022-11-10,4
51594,475,open,2022-11-10,12
51595,9545,open,2022-11-10,6
51596,9651,open,2022-11-10,3
51597,10321,open,2022-11-10,9
51598,10301,open,2022-11-10,8
51599,10209,open,2022-11-10,3
51600,9684,open,2022-11-10,2
51601,5531,open,2022-11-10,3
51602,9588,open,2022-11-10,1
51603,10252,open,2022-11-10,3
51604,10327,open,2022-11-10,14
51605,10318,open,2022-11-10,12
51606,10264,open,2022-11-10,13
51607,10244,open,2022-11-10,3
51608,10217,open,2022-11-10,4
51609,10247,open,2022-11-10,8
51610,8508,open,2022-11-10,10
51611,10215,open,2022-11-10,4
51612,10214,open,2022-11-10,3
51613,10212,open,2022-11-10,7
51614,8503,open,2022-11-10,5
51615,8485,open,2022-11-10,16
51616,8484,open,2022-11-10,10
51617,7952,open,2022-11-10,4
51618,7951,open,2022-11-10,5
51619,7948,open,2022-11-10,7
51620,8482,open,2022-11-10,6
51621,8481,open,2022-11-10,7
51622,7093,open,2022-11-10,11
51623,518,open,2022-11-10,6
51624,526,open,2022-11-10,18
51625,487,open,2022-11-10,10
51626,517,open,2022-11-10,4
51627,499,open,2022-11-10,6
51628,497,open,2022-11-10,3
51629,463,open,2022-11-10,3
51630,488,open,2022-11-10,5
51631,483,open,2022-11-10,7
51632,481,open,2022-11-10,3
51633,383,open,2022-11-10,1
51634,465,open,2022-11-10,1
51635,461,open,2022-11-10,1
51636,459,open,2022-11-10,2
51637,455,open,2022-11-10,4
51638,454,open,2022-11-10,3
51639,452,open,2022-11-10,1
51640,445,open,2022-11-10,1
51641,431,open,2022-11-10,3
51642,432,open,2022-11-10,5
51643,424,open,2022-11-10,2
51644,414,open,2022-11-10,1
51645,416,open,2022-11-10,6
51646,415,open,2022-11-10,1
51647,404,open,2022-11-10,3
51648,400,open,2022-11-10,1
51649,401,open,2022-11-10,3
51650,399,open,2022-11-10,2
51651,369,open,2022-11-10,1
51652,365,open,2022-11-10,6
51653,809,open,2022-11-10,1
51654,3596,open,2022-11-10,1
51655,7573,open,2022-11-10,1
51656,6941,open,2022-11-10,1
51657,6860,open,2022-11-10,1
51658,418,open,2022-11-10,2
51659,7073,open,2022-11-10,1
51660,7076,open,2022-11-10,1
51661,7070,open,2022-11-10,1
51662,7057,open,2022-11-10,1
51663,3320,open,2022-11-10,1
51664,10289,open,2022-11-10,1
51665,9460,open,2022-11-10,1
51666,474,open,2022-11-10,8
51667,355,open,2022-11-10,4
51668,347,open,2022-11-10,6
51669,6704,open,2022-11-10,1
51670,315,open,2022-11-10,2
51671,10202,open,2022-11-10,2
51672,10198,open,2022-11-10,2
51673,257,open,2022-11-10,4
51674,10194,open,2022-11-10,2
51675,10175,open,2022-11-10,3
51676,10174,open,2022-11-10,1
51677,10173,open,2022-11-10,2
51678,5697,open,2022-11-10,1
51679,8285,open,2022-11-10,1
51680,245,open,2022-11-10,1
51681,9174,open,2022-11-10,1
51682,238,open,2022-11-10,1
51683,8382,open,2022-11-10,2
51684,231,open,2022-11-10,1
51685,227,open,2022-11-10,3
51686,366,open,2022-11-10,2
51687,181,open,2022-11-10,2
51688,5934,open,2022-11-10,1
51689,3653,open,2022-11-10,4
51690,9804,open,2022-11-10,1
51691,9656,open,2022-11-10,7
51692,9262,open,2022-11-10,2
51693,8222,open,2022-11-10,3
51694,508,open,2022-11-10,4
51695,9893,open,2022-11-10,1
51696,4005,open,2022-11-10,1
51697,2096,open,2022-11-10,1
51698,9382,open,2022-11-10,1
51699,2234,open,2022-11-10,1
51700,10177,open,2022-11-10,1
51701,8384,open,2022-11-10,1
51702,7766,open,2022-11-10,1
51703,448,open,2022-11-10,1
51704,411,open,2022-11-10,2
51705,352,open,2022-11-10,4
51706,344,open,2022-11-10,6
51707,349,open,2022-11-10,1
51708,275,open,2022-11-10,1
51709,271,open,2022-11-10,3
51710,244,open,2022-11-10,4
51711,296,open,2022-11-10,3
51712,2497,open,2022-11-10,2
51713,9577,open,2022-11-10,4
51714,380,open,2022-11-10,4
51715,7762,open,2022-11-10,1
51716,300,open,2022-11-10,3
51717,249,open,2022-11-10,3
51718,126,open,2022-11-10,1
51719,10257,open,2022-11-10,5
51720,7957,open,2022-11-10,8
51721,10206,open,2022-11-10,6
51722,5409,open,2022-11-10,1
51723,2650,open,2022-11-10,6
51724,5944,open,2022-11-10,2
51725,9258,open,2022-11-10,3
51726,6020,open,2022-11-10,1
51727,2663,open,2022-11-10,1
51728,5569,open,2022-11-10,1
51729,260,open,2022-11-10,5
51730,6870,open,2022-11-10,1
51731,7428,open,2022-11-10,1
51732,6056,open,2022-11-10,2
51733,10080,open,2022-11-10,1
51734,10207,open,2022-11-10,4
51735,100,open,2022-11-10,2
51736,4572,open,2022-11-10,1
51737,4820,open,2022-11-10,1
51738,3495,open,2022-11-10,1
51739,8779,open,2022-11-10,1
51740,5654,open,2022-11-10,1
51741,9449,open,2022-11-10,1
51742,2248,open,2022-11-10,1
51743,2241,open,2022-11-10,1
51744,3885,open,2022-11-10,1
51745,8609,open,2022-11-10,1
51746,3103,open,2022-11-10,1
51747,7108,open,2022-11-10,1
51748,7628,open,2022-11-10,1
51749,3551,open,2022-11-10,1
51750,4798,open,2022-11-10,1
51751,754,open,2022-11-10,1
51752,7150,open,2022-11-10,1
51753,3942,open,2022-11-10,1
51754,5487,open,2022-11-10,1
51755,9934,open,2022-11-10,1
51756,4845,open,2022-11-10,1
51757,2579,open,2022-11-10,1
51758,6330,open,2022-11-10,1
51759,3455,open,2022-11-10,2
51760,60,open,2022-11-10,2
51761,2302,open,2022-11-10,1
51762,4352,open,2022-11-10,1
51763,3099,open,2022-11-10,1
51764,3109,open,2022-11-10,1
51765,9641,open,2022-11-10,1
51766,8090,open,2022-11-10,1
51767,4243,open,2022-11-10,1
51768,3146,open,2022-11-10,1
51769,5725,open,2022-11-10,1
51770,5561,open,2022-11-10,1
51771,3211,open,2022-11-10,1
51772,9421,open,2022-11-10,1
51773,1872,open,2022-11-10,1
51774,4054,open,2022-11-10,1
51775,1863,open,2022-11-10,1
51776,6047,open,2022-11-10,2
51777,254,open,2022-11-10,1
51778,7373,open,2022-11-10,1
51779,4293,open,2022-11-10,1
51780,169,open,2022-11-10,1
51781,7827,open,2022-11-10,1
51782,8037,open,2022-11-10,1
51783,7327,open,2022-11-10,1
51784,5181,open,2022-11-10,1
51785,3607,open,2022-11-10,1
51786,10238,open,2022-11-10,3
51787,2699,open,2022-11-10,1
51788,4982,open,2022-11-10,1
51789,6115,open,2022-11-10,1
51790,110,open,2022-11-10,2
51791,1392,open,2022-11-10,1
51792,1829,open,2022-11-10,1
51793,9024,open,2022-11-10,1
51794,1052,open,2022-11-10,1
51795,3096,open,2022-11-10,1
51796,7601,open,2022-11-10,1
51797,6850,open,2022-11-10,4
51798,2474,open,2022-11-10,5
51799,3651,open,2022-11-10,4
51800,7886,open,2022-11-10,1
51801,3343,open,2022-11-10,1
51802,3687,open,2022-11-10,1
51803,9996,open,2022-11-10,1
51804,8221,open,2022-11-10,2
51805,10256,open,2022-11-10,6
51806,10245,open,2022-11-10,9
51807,307,open,2022-11-10,3
51808,316,open,2022-11-10,1
51809,278,open,2022-11-10,2
51810,282,open,2022-11-10,1
51811,226,open,2022-11-10,1
51812,230,open,2022-11-10,2
51813,1966,open,2022-11-10,1
51814,2246,open,2022-11-10,1
51815,2427,open,2022-11-10,1
51816,3864,open,2022-11-10,1
51817,788,open,2022-11-10,1
51818,3585,open,2022-11-10,1
51819,6205,open,2022-11-10,1
51820,6891,open,2022-11-10,1
51821,1743,open,2022-11-10,1
51822,3573,open,2022-11-10,1
51823,5804,open,2022-11-10,1
51824,806,open,2022-11-10,2
51825,9170,open,2022-11-10,1
51826,2101,open,2022-11-10,2
51827,7062,open,2022-11-10,1
51828,1900,open,2022-11-10,1
51829,3138,open,2022-11-10,1
51830,2710,open,2022-11-10,1
51831,5636,open,2022-11-10,1
51832,8100,open,2022-11-10,1
51833,4603,open,2022-11-10,1
51834,208,open,2022-11-10,1
51835,10277,open,2022-11-10,6
51836,118,open,2022-11-10,2
51837,113,open,2022-11-10,3
51838,197,open,2022-11-10,1
51839,269,open,2022-11-10,3
51840,343,open,2022-11-10,2
51841,255,open,2022-11-10,2
51842,145,open,2022-11-10,1
51843,122,open,2022-11-10,2
51844,10231,open,2022-11-10,2
51845,10232,open,2022-11-10,2
51846,10234,open,2022-11-10,2
51847,10189,open,2022-11-10,1
51848,10190,open,2022-11-10,1
51849,291,open,2022-11-10,3
51850,10273,open,2022-11-10,5
51851,192,open,2022-11-10,2
51852,10216,open,2022-11-10,4
51853,8510,open,2022-11-10,3
51854,7217,open,2022-11-10,4
51855,7962,open,2022-11-10,2
51856,8480,open,2022-11-10,6
51857,520,open,2022-11-10,3
51858,495,open,2022-11-10,1
51859,477,open,2022-11-10,5
51860,451,open,2022-11-10,2
51861,2442,open,2022-11-10,3
51862,5455,open,2022-11-10,4
51863,3286,open,2022-11-10,2
51864,8065,open,2022-11-10,3
51865,5540,open,2022-11-10,1
51866,3684,open,2022-11-10,1
51867,9028,open,2022-11-10,1
51868,5453,open,2022-11-10,1
51869,2633,open,2022-11-10,1
51870,64,open,2022-11-10,2
51871,10083,open,2022-11-10,1
51872,423,open,2022-11-10,1
51873,393,open,2022-11-10,1
51874,505,open,2022-11-10,1
51875,392,open,2022-11-10,1
51876,9300,open,2022-11-10,1
51877,2188,open,2022-11-10,1
51878,9265,open,2022-11-10,1
51879,2347,open,2022-11-10,1
51880,2596,open,2022-11-10,1
51881,8936,open,2022-11-10,1
51882,930,open,2022-11-10,2
51883,6622,open,2022-11-10,1
51884,377,open,2022-11-10,2
51885,367,open,2022-11-10,3
51886,345,open,2022-11-10,1
51887,340,open,2022-11-10,4
51888,8504,open,2022-11-10,4
51889,341,open,2022-11-10,1
51890,337,open,2022-11-10,1
51891,333,open,2022-11-10,1
51892,335,open,2022-11-10,2
51893,511,open,2022-11-10,1
51894,309,open,2022-11-10,1
51895,276,open,2022-11-10,2
51896,259,open,2022-11-10,1
51897,256,open,2022-11-10,2
51898,247,open,2022-11-10,1
51899,232,open,2022-11-10,1
51900,10239,open,2022-11-10,5
51901,9665,open,2022-11-10,4
51902,5459,open,2022-11-10,2
51903,130,open,2022-11-10,1
51904,9886,open,2022-11-10,1
51905,466,open,2022-11-10,3
51906,10201,open,2022-11-10,4
51907,10184,open,2022-11-10,1
51908,9291,open,2022-11-10,1
51909,10159,open,2022-11-10,1
51910,3439,open,2022-11-10,1
51911,5551,open,2022-11-10,1
51912,6005,open,2022-11-10,2
51913,1667,open,2022-11-10,1
51914,2901,open,2022-11-10,4
51915,9542,open,2022-11-10,2
51916,2956,open,2022-11-10,3
51917,6085,open,2022-11-10,1
51918,509,open,2022-11-10,2
51919,485,open,2022-11-10,1
51920,453,open,2022-11-10,2
51921,436,open,2022-11-10,3
51922,419,open,2022-11-10,1
51923,362,open,2022-11-10,1
51924,398,open,2022-11-10,1
51925,323,open,2022-11-10,1
51926,308,open,2022-11-10,1
51927,289,open,2022-11-10,1
51928,215,open,2022-11-10,2
51929,214,open,2022-11-10,1
51930,200,open,2022-11-10,1
51931,199,open,2022-11-10,1
51932,188,open,2022-11-10,1
51933,174,open,2022-11-10,2
51934,172,open,2022-11-10,1
51935,160,open,2022-11-10,1
51936,148,open,2022-11-10,1
51937,137,open,2022-11-10,1
51938,133,open,2022-11-10,1
51939,353,open,2022-11-10,1
51940,128,open,2022-11-10,1
51941,71,open,2022-11-10,1
51942,32,open,2022-11-10,3
51943,417,open,2022-11-10,2
51944,48,open,2022-11-10,1
51945,41,open,2022-11-10,1
51946,40,open,2022-11-10,1
51947,34,open,2022-11-10,1
51948,37,open,2022-11-10,1
51949,31,open,2022-11-10,1
51950,33,open,2022-11-10,1
51951,22,open,2022-11-10,2
51952,16,open,2022-11-10,1
51953,10204,open,2022-11-10,1
51954,10186,open,2022-11-10,1
51955,10166,open,2022-11-10,1
51956,10147,open,2022-11-10,1
51957,10133,open,2022-11-10,1
51958,10088,open,2022-11-10,3
51959,503,open,2022-11-10,1
51960,409,open,2022-11-10,1
51961,10254,open,2022-11-10,1
51962,8497,open,2022-11-10,7
51963,7964,open,2022-11-10,1
51964,9811,open,2022-11-10,2
51965,5995,open,2022-11-10,2
51966,9812,open,2022-11-10,3
51967,9797,open,2022-11-10,2
51968,9721,open,2022-11-10,3
51969,7541,open,2022-11-10,2
51970,2405,open,2022-11-10,4
51971,378,open,2022-11-10,1
51972,5482,open,2022-11-10,1
51973,9602,open,2022-11-10,3
51974,2855,open,2022-11-10,1
51975,10188,open,2022-11-10,1
51976,3119,open,2022-11-10,1
51977,8168,open,2022-11-10,2
51978,3023,open,2022-11-10,1
51979,9264,open,2022-11-10,1
51980,9945,open,2022-11-10,3
51981,166,open,2022-11-10,1
51982,1348,open,2022-11-10,2
51983,10228,open,2022-11-10,2
51984,3065,open,2022-11-10,2
51985,3169,open,2022-11-10,2
51986,2423,open,2022-11-10,2
51987,3066,open,2022-11-10,2
51988,7528,open,2022-11-10,3
51989,2257,open,2022-11-10,2
51990,6952,open,2022-11-10,1
51991,9554,open,2022-11-10,1
51992,81,open,2022-11-10,1
51993,10249,open,2022-11-10,4
51994,1062,open,2022-11-10,2
51995,5118,open,2022-11-10,1
51996,5567,open,2022-11-10,1
51997,402,open,2022-11-10,1
51998,384,open,2022-11-10,2
51999,9687,open,2022-11-10,1
52000,9872,open,2022-11-10,2
52001,9971,open,2022-11-10,1
52002,2900,open,2022-11-10,1
52003,2992,open,2022-11-10,1
52004,6981,open,2022-11-10,1
52005,9724,open,2022-11-10,1
52006,6955,open,2022-11-10,1
52007,8748,open,2022-11-10,2
52008,5256,open,2022-11-10,1
52009,7644,open,2022-11-10,1
52010,9455,open,2022-11-10,1
52011,6536,open,2022-11-10,1
52012,8919,open,2022-11-10,1
52013,4333,open,2022-11-10,1
52014,4976,open,2022-11-10,1
52015,3858,open,2022-11-10,1
52016,7561,open,2022-11-10,1
52017,6053,open,2022-11-10,1
52018,1019,open,2022-11-10,1
52019,2666,open,2022-11-10,1
52020,1990,open,2022-11-10,1
52021,10105,open,2022-11-10,1
52022,2537,open,2022-11-10,1
52023,8606,open,2022-11-10,1
52024,4533,open,2022-11-10,1
52025,1321,open,2022-11-10,1
52026,2105,open,2022-11-10,1
52027,1991,open,2022-11-10,1
52028,4980,open,2022-11-10,1
52029,176,open,2022-11-10,1
52030,8792,open,2022-11-10,1
52031,9136,open,2022-11-10,1
52032,42,open,2022-11-10,1
52033,6714,open,2022-11-10,1
52034,6476,open,2022-11-10,1
52035,5591,open,2022-11-10,1
52036,8691,open,2022-11-10,2
52037,5912,open,2022-11-10,1
52038,2693,open,2022-11-10,1
52039,2107,open,2022-11-10,2
52040,2107,open,2022-11-10,1
52041,489,open,2022-11-10,2
52042,7882,open,2022-11-10,1
52043,1684,open,2022-11-10,1
52044,312,open,2022-11-10,1
52045,3693,open,2022-11-10,1
52046,5005,open,2022-11-10,1
52047,8537,open,2022-11-10,1
52048,7838,open,2022-11-10,1
52049,6880,open,2022-11-10,1
52050,7551,open,2022-11-10,1
52051,2013,open,2022-11-10,1
52052,6535,open,2022-11-10,1
52053,3468,open,2022-11-10,1
52054,779,open,2022-11-10,1
52055,4779,open,2022-11-10,1
52056,10229,open,2022-11-10,1
52057,10016,open,2022-11-10,1
52058,5106,open,2022-11-10,1
52059,434,open,2022-11-10,2
52060,9607,open,2022-11-10,1
52061,9935,open,2022-11-10,1
52062,119,open,2022-11-10,1
52063,4209,open,2022-11-10,1
52064,9256,open,2022-11-10,1
52065,3246,open,2022-11-10,1
52066,1325,open,2022-11-10,1
52067,6095,open,2022-11-10,1
52068,9650,open,2022-11-10,1
52069,379,open,2022-11-10,1
52070,3438,open,2022-11-10,1
52071,486,open,2022-11-10,2
52072,10138,open,2022-11-10,2
52073,6048,open,2022-11-10,1
52074,1060,open,2022-11-10,1
52075,7822,open,2022-11-10,1
52076,993,open,2022-11-10,1
52077,845,open,2022-11-10,1
52078,6776,open,2022-11-10,1
52079,3625,open,2022-11-10,1
52080,6525,open,2022-11-10,1
52081,95,open,2022-11-10,1
52082,5997,open,2022-11-10,1
52083,9939,open,2022-11-10,1
52084,3094,open,2022-11-10,1
52085,10178,open,2022-11-10,1
52086,5281,open,2022-11-10,1
52087,531,open,2022-11-10,1
52088,4002,open,2022-11-10,1
52089,737,open,2022-11-10,1
52090,711,open,2022-11-10,2
52091,3269,open,2022-11-10,1
52092,3859,open,2022-11-10,1
52093,7902,open,2022-11-10,1
52094,3873,open,2022-11-10,1
52095,5979,open,2022-11-10,2
52096,301,open,2022-11-10,1
52097,492,open,2022-11-10,2
52098,2349,open,2022-11-10,2
52099,2667,open,2022-11-10,2
52100,6895,open,2022-11-10,2
52101,2833,open,2022-11-10,1
52102,4937,open,2022-11-10,1
52103,3720,open,2022-11-10,1
52104,4953,open,2022-11-10,1
52105,7907,open,2022-11-10,1
52106,1944,open,2022-11-10,1
52107,10185,open,2022-11-10,1
52108,8548,open,2022-11-10,1
52109,5401,open,2022-11-10,1
52110,462,open,2022-11-10,1
52111,3467,open,2022-11-10,1
52112,2256,open,2022-11-10,1
52113,9189,open,2022-11-10,1
52114,6663,open,2022-11-10,1
52115,6522,open,2022-11-10,1
52117,2700,open,2022-11-10,1
52118,9677,open,2022-11-10,3
52119,1928,open,2022-11-10,1
52120,5556,open,2022-11-10,1
52121,3290,open,2022-11-10,1
52122,8400,open,2022-11-10,1
52123,10139,open,2022-11-10,1
52124,3059,open,2022-11-10,1
52125,250,open,2022-11-10,2
52126,5206,open,2022-11-10,1
52127,6168,open,2022-11-10,1
52128,204,open,2022-11-10,2
52129,1884,open,2022-11-10,1
52130,9744,open,2022-11-10,1
52131,9466,open,2022-11-10,1
52132,9924,open,2022-11-10,1
52133,9543,open,2022-11-10,1
52134,3441,open,2022-11-10,1
52135,5951,open,2022-11-10,1
52136,5888,open,2022-11-10,1
52137,6590,open,2022-11-10,1
52138,2886,open,2022-11-10,1
52139,10299,open,2022-11-10,1
52140,217,open,2022-11-10,1
52141,28,open,2022-11-10,1
52142,10123,open,2022-11-10,1
52143,420,open,2022-11-10,1
52144,10087,open,2022-11-10,1
52145,9990,open,2022-11-10,1
52146,9873,open,2022-11-10,1
52147,9608,open,2022-11-10,1
52148,5516,open,2022-11-10,1
52149,446,open,2022-11-10,2
52150,2740,open,2022-11-10,1
52151,5826,open,2022-11-10,1
52152,7498,open,2022-11-10,1
52153,9649,open,2022-11-10,1
52154,9877,open,2022-11-10,1
52155,357,open,2022-11-10,2
52156,512,open,2022-11-10,2
52157,9563,open,2022-11-10,1
52158,9557,open,2022-11-10,1
52159,9560,open,2022-11-10,1
52160,9551,open,2022-11-10,1
52161,9546,open,2022-11-10,1
52162,9446,open,2022-11-10,1
52163,9364,open,2022-11-10,1
52164,9489,open,2022-11-10,1
52165,514,open,2022-11-10,1
52166,388,open,2022-11-10,1
52167,7820,open,2022-11-10,1
52168,317,open,2022-11-10,1
52169,85,open,2022-11-10,1
52170,76,open,2022-11-10,1
52171,284,open,2022-11-10,1
52172,413,open,2022-11-10,1
52173,516,open,2022-11-10,2
52174,513,open,2022-11-10,1
52175,7741,open,2022-11-10,2
52176,4457,open,2022-11-10,1
52177,637,open,2022-11-10,1
52178,1924,open,2022-11-10,2
52179,3279,open,2022-11-10,1
52180,9109,open,2022-11-10,1
52181,1047,open,2022-11-10,1
52182,2043,open,2022-11-10,1
52183,8607,open,2022-11-10,1
52184,1628,open,2022-11-10,1
52185,9052,open,2022-11-10,1
52186,391,open,2022-11-10,1
52187,8726,open,2022-11-10,1
52188,4046,open,2022-11-10,1
52189,354,open,2022-11-10,1
52190,3293,open,2022-11-10,1
52191,7015,open,2022-11-10,1
52192,338,open,2022-11-10,1
52193,636,open,2022-11-10,1
52194,7483,open,2022-11-10,1
52195,9565,open,2022-11-10,1
52196,5418,open,2022-11-10,1
52197,288,open,2022-11-10,1
52198,5593,open,2022-11-10,1
52199,272,open,2022-11-10,1
52200,264,open,2022-11-10,1
52201,4225,open,2022-11-10,1
52202,265,open,2022-11-10,1
52203,3111,open,2022-11-10,1
52204,10112,open,2022-11-10,1
52205,2414,open,2022-11-10,1
52206,9800,open,2022-11-10,1
52207,7764,open,2022-11-10,1
52208,2689,open,2022-11-10,1
52209,5454,open,2022-11-10,1
52210,3959,open,2022-11-10,1
52211,541,open,2022-11-10,1
52212,54,open,2022-11-10,1
52213,9121,open,2022-11-10,1
52214,6969,open,2022-11-10,1
52215,6370,open,2022-11-10,1
52216,1239,open,2022-11-10,1
52217,3409,open,2022-11-10,1
52218,5763,open,2022-11-10,1
52219,693,open,2022-11-10,1
52220,240,open,2022-11-10,1
52221,7010,open,2022-11-10,1
52222,2447,open,2022-11-10,1
52223,8106,open,2022-11-10,1
52224,6493,open,2022-11-10,1
52225,6889,open,2022-11-10,1
52226,2179,open,2022-11-10,1
52227,6112,open,2022-11-10,1
52228,8648,open,2022-11-10,1
52229,3806,open,2022-11-10,1
52230,4769,open,2022-11-10,1
52231,4419,open,2022-11-10,1
52232,3317,open,2022-11-10,1
52233,8790,open,2022-11-10,1
52234,8164,open,2022-11-10,1
52235,1711,open,2022-11-10,1
52236,9384,open,2022-11-10,1
52237,5853,open,2022-11-10,1
52238,6290,open,2022-11-10,1
52239,3579,open,2022-11-10,1
52240,10143,open,2022-11-10,2
52241,5917,open,2022-11-10,1
52242,5974,open,2022-11-10,1
52243,5419,open,2022-11-10,1
52244,504,open,2022-11-10,1
52245,8365,open,2022-11-10,1
52246,5800,open,2022-11-10,1
52247,10006,open,2022-11-10,1
52248,5417,open,2022-11-10,1
52249,7642,open,2022-11-10,1
52250,7911,open,2022-11-10,1
52251,9456,open,2022-11-10,1
52252,1968,open,2022-11-10,1
52253,3817,open,2022-11-10,1
52254,600,open,2022-11-10,1
52255,9040,open,2022-11-10,1
52256,3608,open,2022-11-10,1
52257,5505,open,2022-11-10,1
52258,5473,open,2022-11-10,1
52259,9528,open,2022-11-10,1
52260,2567,open,2022-11-10,1
52261,9490,open,2022-11-10,1
52262,4994,open,2022-11-10,1
52263,6777,open,2022-11-10,1
52264,527,open,2022-11-10,1
52265,9278,open,2022-11-10,1
52266,7550,open,2022-11-10,1
52267,6088,open,2022-11-10,1
52268,6994,open,2022-11-10,1
52269,7959,open,2022-11-10,4
52270,449,open,2022-11-10,2
52271,426,open,2022-11-10,1
52272,502,open,2022-11-10,1
52273,310,open,2022-11-10,2
52274,1683,open,2022-11-10,1
52275,139,open,2022-11-10,1
52276,263,open,2022-11-10,1
52277,106,open,2022-11-10,1
52278,252,open,2022-11-10,1
52279,163,open,2022-11-10,1
52280,356,open,2022-11-10,1
52281,7876,open,2022-11-10,1
52282,6652,open,2022-11-10,1
52283,6888,open,2022-11-10,1
52284,4099,open,2022-11-10,1
52285,2986,open,2022-11-10,1
52286,990,open,2022-11-10,1
52287,10187,open,2022-11-10,1
52288,2971,open,2022-11-10,1
52289,1355,open,2022-11-10,1
52290,7794,open,2022-11-10,1
52291,9712,open,2022-11-10,1
52292,5736,open,2022-11-10,1
52293,262,open,2022-11-10,1
52294,9,open,2022-11-10,1
52295,8131,open,2022-11-10,1
52296,382,open,2022-11-10,1
52297,364,open,2022-11-10,1
52298,332,open,2022-11-10,1
52299,494,open,2022-11-10,1
52300,428,open,2022-11-10,1
52301,421,open,2022-11-10,1
52302,386,open,2022-11-10,1
52303,376,open,2022-11-10,1
52304,361,open,2022-11-10,1
52305,10270,open,2022-11-11,12
52306,8485,open,2022-11-11,15
52307,6397,open,2022-11-11,13
52308,10250,open,2022-11-11,13
52309,10322,open,2022-11-11,15
52310,10276,open,2022-11-11,14
52311,10256,open,2022-11-11,8
52312,10257,open,2022-11-11,12
52313,10241,open,2022-11-11,5
52314,10214,open,2022-11-11,16
52315,10217,open,2022-11-11,8
52316,8507,open,2022-11-11,3
52317,8482,open,2022-11-11,5
52318,8484,open,2022-11-11,7
52319,460,open,2022-11-11,1
52320,219,open,2022-11-11,1
52321,118,open,2022-11-11,2
52322,440,open,2022-11-11,2
52323,10321,open,2022-11-11,16
52324,519,open,2022-11-11,3
52325,10309,open,2022-11-11,13
52326,10273,open,2022-11-11,14
52327,10260,open,2022-11-11,12
52328,10251,open,2022-11-11,8
52329,10328,open,2022-11-11,18
52330,10249,open,2022-11-11,9
52331,10245,open,2022-11-11,5
52332,10319,open,2022-11-11,19
52333,476,open,2022-11-11,5
52334,10239,open,2022-11-11,8
52335,10216,open,2022-11-11,5
52336,10261,open,2022-11-11,13
52337,484,open,2022-11-11,1
52338,10240,open,2022-11-11,8
52339,8499,open,2022-11-11,11
52340,466,open,2022-11-11,6
52341,505,open,2022-11-11,3
52342,508,open,2022-11-11,3
52343,9656,open,2022-11-11,5
52344,7960,open,2022-11-11,9
52345,517,open,2022-11-11,6
52346,8487,open,2022-11-11,7
52347,8497,open,2022-11-11,6
52348,487,open,2022-11-11,7
52349,470,open,2022-11-11,3
52350,10318,open,2022-11-11,16
52351,10248,open,2022-11-11,7
52352,8481,open,2022-11-11,7
52353,344,open,2022-11-11,5
52354,2650,open,2022-11-11,3
52355,432,open,2022-11-11,6
52356,5995,open,2022-11-11,4
52357,10274,open,2022-11-11,9
52358,7956,open,2022-11-11,3
52359,7180,open,2022-11-11,6
52360,380,open,2022-11-11,3
52361,8510,open,2022-11-11,4
52362,479,open,2022-11-11,3
52363,8222,open,2022-11-11,5
52364,469,open,2022-11-11,3
52365,9456,open,2022-11-11,4
52366,6020,open,2022-11-11,1
52367,526,open,2022-11-11,10
52368,5113,open,2022-11-11,1
52369,8192,open,2022-11-11,17
52370,401,open,2022-11-11,2
52371,227,open,2022-11-11,2
52372,269,open,2022-11-11,3
52373,8605,open,2022-11-11,1
52374,2880,open,2022-11-11,1
52375,1073,open,2022-11-11,1
52376,8495,open,2022-11-11,14
52377,10267,open,2022-11-11,11
52378,8509,open,2022-11-11,8
52379,8496,open,2022-11-11,10
52380,483,open,2022-11-11,3
52381,431,open,2022-11-11,3
52382,9684,open,2022-11-11,6
52383,9677,open,2022-11-11,6
52384,9665,open,2022-11-11,4
52385,9804,open,2022-11-11,1
52386,9714,open,2022-11-11,1
52387,10238,open,2022-11-11,7
52388,10308,open,2022-11-11,10
52389,10329,open,2022-11-11,18
52390,10244,open,2022-11-11,4
52391,10208,open,2022-11-11,5
52392,8492,open,2022-11-11,6
52393,8503,open,2022-11-11,5
52394,10209,open,2022-11-11,10
52395,7951,open,2022-11-11,3
52396,7093,open,2022-11-11,10
52397,462,open,2022-11-11,3
52398,419,open,2022-11-11,2
52399,420,open,2022-11-11,3
52400,418,open,2022-11-11,1
52401,402,open,2022-11-11,1
52402,3227,open,2022-11-11,1
52403,7731,open,2022-11-11,1
52404,10327,open,2022-11-11,17
52405,9559,open,2022-11-11,1
52406,10312,open,2022-11-11,7
52407,10095,open,2022-11-11,1
52408,10310,open,2022-11-11,19
52409,9117,open,2022-11-11,1
52410,10302,open,2022-11-11,14
52411,10282,open,2022-11-11,5
52412,10300,open,2022-11-11,13
52413,10301,open,2022-11-11,12
52414,10275,open,2022-11-11,9
52415,10277,open,2022-11-11,9
52416,89,open,2022-11-11,1
52417,3099,open,2022-11-11,1
52418,3483,open,2022-11-11,1
52419,10246,open,2022-11-11,2
52420,8506,open,2022-11-11,9
52421,9258,open,2022-11-11,5
52422,8168,open,2022-11-11,6
52423,9577,open,2022-11-11,3
52424,3023,open,2022-11-11,2
52425,10266,open,2022-11-11,11
52426,7909,open,2022-11-11,1
52427,4779,open,2022-11-11,1
52428,3885,open,2022-11-11,1
52429,7305,open,2022-11-11,1
