student_id, semester, course_id, grade
40110003,994,132,12
40110049,990,119,0
40110009,994,130,14
40110040,996,141,14
40110087,998,122,5
40110051,990,117,17
40110099,995,127,12
40110054,997,145,20
40110030,999,139,20
40110007,991,129,9
40110047,992,147,15
40110078,995,119,0
40110001,991,126,10
40110077,991,117,1
40110045,995,148,18
40110030,995,102,12
40110006,993,138,9
40110027,992,100,17
40110017,995,136,6
40110089,997,149,4
40110098,996,146,11
40110013,997,121,16
40110025,995,153,0
40110036,998,156,8
40110062,996,148,17
40110089,998,136,16
40110000,990,137,2
40110027,996,129,2
40110048,995,122,5
40110080,995,156,18
40110078,994,156,12
40110033,994,126,2
40110010,993,159,20
40110067,994,151,13
40110091,998,122,11
40110016,995,112,2
40110064,994,157,3
40110014,990,130,1
40110083,993,153,3
40110066,995,122,9
40110072,990,133,0
40110084,992,156,14
40110091,997,136,8
40110010,997,160,9
40110082,999,102,0
40110050,998,141,10
40110080,994,116,0
40110018,993,105,18
40110006,990,141,15
40110057,998,109,14
40110089,996,117,1
40110004,996,142,12
40110016,999,107,17
40110013,994,158,7
40110077,990,152,5
40110018,990,105,1
40110041,991,128,8
40110068,994,146,16
40110036,996,104,17
40110005,991,144,8
40110036,998,113,1
40110089,994,141,15
40110092,992,146,16
40110087,996,157,5
40110032,995,109,4
40110010,999,122,10
40110030,995,158,8
40110094,991,140,9
40110006,999,155,1
40110060,991,113,20
40110001,991,134,3
40110073,996,130,2
40110001,995,145,12
40110027,995,109,12
40110087,999,149,20
40110047,994,127,14
40110029,999,151,5
40110069,991,140,19
40110047,992,133,15
40110020,997,125,18
40110051,994,131,0
40110072,992,145,8
40110060,998,124,13
40110052,996,153,6
40110014,993,141,18
40110066,998,138,10
40110021,996,150,8
40110083,997,125,5
40110072,995,136,5
40110053,999,105,18
40110026,997,160,4
40110004,997,152,14
40110005,994,121,12
40110022,995,129,1
40110072,994,115,5
40110058,994,130,16
40110014,998,118,20
40110074,998,152,11
40110013,992,117,15
40110093,994,106,15
40110065,996,142,19
40110073,998,106,17
40110038,994,117,7
40110094,992,124,5
40110061,999,153,5
40110034,994,118,0
40110045,997,103,2
40110082,999,127,17
40110013,993,100,6
40110032,995,137,14
40110019,998,160,3
40110032,994,154,9
40110079,995,105,13
40110015,999,146,10
40110096,996,100,10
40110002,994,136,6
40110026,998,150,7
40110079,991,125,17
40110009,995,147,8
40110061,997,105,15
40110001,995,125,20
40110056,996,159,8
40110067,998,136,9
40110038,997,103,4
40110041,994,160,2
40110072,996,127,10
40110001,998,125,10
40110009,990,112,8
40110080,995,111,10
40110025,997,145,11
40110043,991,104,14
40110048,995,155,15
40110026,994,151,2
40110024,993,132,5
40110077,990,142,15
40110080,998,129,4
40110072,997,161,19
40110053,995,124,4
40110026,996,103,16
40110014,991,163,10
40110070,998,134,1
40110093,990,127,2
40110049,994,158,6
40110036,998,149,3
40110046,997,133,17
40110012,994,133,17
40110082,994,134,9
40110072,991,148,10
40110019,992,121,13
40110039,998,162,11
40110054,996,137,20
40110038,991,104,12
40110006,998,108,8
40110058,997,125,18
40110081,991,163,14
40110014,995,158,16
40110017,992,104,2
40110022,996,161,1
40110016,996,112,20
40110083,996,159,3
40110047,998,143,10
40110004,992,102,17
40110057,998,106,14
40110068,998,162,20
40110012,999,105,11
40110048,992,132,6
40110099,997,153,6
40110019,993,130,15
40110030,993,114,6
40110086,992,120,16
40110099,998,148,2
40110081,997,154,3
40110066,991,149,10
40110095,990,152,10
40110003,995,142,2
40110092,994,127,10
40110036,993,163,6
40110065,996,110,17
40110071,993,143,6
40110051,997,103,20
40110072,994,151,14
40110009,994,113,8
40110013,991,145,16
40110069,990,106,12
40110040,999,150,5
40110049,997,102,1
40110069,995,141,12
40110027,991,151,2
40110048,997,124,16
40110074,998,130,14
40110067,993,125,16
40110038,992,106,7
40110083,990,144,14
40110087,992,158,8
40110030,999,129,18
40110071,997,101,1
40110051,995,104,14
40110040,991,128,5
40110027,998,111,18
40110094,996,143,2
40110049,991,102,15
40110038,996,148,9
40110054,990,160,14
40110009,994,150,3
40110007,992,116,8
40110053,995,142,8
40110029,993,153,8
40110006,996,126,19
40110021,997,154,8
40110085,994,160,18
40110094,991,145,14
40110054,990,163,4
40110068,995,106,3
40110043,990,145,1
40110062,995,117,10
40110067,992,126,3
40110008,994,108,11
40110010,994,126,12
40110014,996,117,15
40110029,999,119,4
40110055,999,104,16
40110072,993,148,13
40110049,991,100,4
40110015,993,129,0
40110035,995,137,15
40110076,992,163,10
40110065,997,136,3
40110050,996,157,14
40110010,998,101,16
40110028,998,147,6
40110022,996,121,20
40110096,994,133,4
40110095,998,118,5
40110078,996,119,16
40110053,991,133,8
40110074,992,149,14
40110049,998,111,18
40110040,998,107,16
40110018,991,126,4
40110015,993,120,15
40110001,993,108,14
40110017,997,123,7
40110054,997,106,18
40110047,995,121,0
40110079,990,117,16
40110099,995,118,20
40110052,997,109,14
40110067,995,127,2
40110027,999,101,5
40110021,999,155,4
40110026,993,134,9
40110061,996,150,5
40110081,995,105,0
40110058,999,136,2
40110008,991,125,18
40110068,996,150,4
40110068,993,143,11
40110088,993,157,3
40110050,991,128,2
40110011,995,151,13
40110068,999,122,5
40110058,994,119,2
40110040,991,101,1
40110052,995,102,15
40110002,990,161,13
40110084,998,124,10
40110089,993,125,2
40110018,998,137,11
40110093,996,116,8
40110053,992,155,17
40110009,994,162,3
40110092,997,103,7
40110055,995,145,2
40110058,991,102,4
40110098,993,102,10
40110036,998,116,9
40110001,994,148,0
40110007,999,123,17
40110007,994,143,6
40110082,998,109,7
40110020,992,107,4
40110008,993,153,16
40110087,990,142,8
40110076,998,119,8
40110071,993,120,19
40110088,994,140,9
40110053,998,153,16
40110048,997,153,20
40110009,998,163,15
40110068,995,153,14
40110077,991,136,7
40110023,994,115,1
40110076,995,139,4
40110001,992,129,14
40110007,992,145,11
40110037,993,150,1
40110043,990,140,4
40110032,996,160,9
40110022,992,118,5
40110085,996,112,5
40110070,994,142,17
40110051,998,123,18
40110089,992,160,12
40110097,994,125,9
40110081,991,139,17
40110005,997,135,20
40110082,991,149,17
40110050,992,129,3
40110037,994,100,19
40110028,994,155,16
40110056,991,153,14
40110088,993,127,3
40110050,997,101,1
40110068,996,125,15
40110049,996,135,7
40110007,998,108,9
40110033,996,129,8
40110070,993,138,10
40110039,991,148,13
40110012,991,118,15
40110059,995,114,5
40110072,996,101,7
40110052,996,146,14
40110051,997,143,11
40110030,991,148,10
40110099,991,117,9
40110001,995,128,13
40110007,993,151,15
40110075,993,128,0
40110001,994,119,5
40110073,999,134,18
40110005,991,110,18
40110038,999,135,17
40110090,992,107,19
40110066,995,118,4
40110097,996,149,12
40110005,994,136,3
40110012,990,138,5
40110059,999,163,9
40110021,994,155,2
40110029,998,149,11
40110047,993,151,19
40110062,991,109,18
40110067,995,133,8
40110096,994,140,17
40110093,997,158,0
40110073,997,115,11
40110096,992,108,18
40110076,994,153,5
40110013,995,100,3
40110030,991,152,1
40110028,996,128,6
40110015,999,159,7
40110031,994,101,7
40110039,999,121,11
40110062,995,127,8
40110067,999,116,9
40110002,995,123,13
40110064,999,119,10
40110062,997,136,20
40110081,992,147,3
40110091,997,156,1
40110045,992,124,10
40110048,991,132,14
40110049,993,125,2
40110095,996,117,4
40110087,997,105,0
40110078,997,100,10
40110018,995,102,9
40110060,991,161,18
40110016,995,126,16
40110081,991,158,2
40110012,990,142,0
40110059,992,155,1
40110097,992,118,10
40110095,995,162,3
40110026,997,154,1
40110047,990,152,8
40110079,992,108,15
40110035,991,113,9
40110043,990,153,0
40110032,997,147,13
40110073,994,110,14
40110052,990,143,5
40110032,991,104,13
40110017,993,122,15
40110015,997,146,9
40110092,999,102,11
40110004,994,151,2
40110018,994,106,17
40110006,996,152,16
40110098,996,152,10
40110057,996,158,11
40110083,996,113,15
40110023,998,158,3
40110092,997,147,6
40110033,997,140,11
40110032,994,149,10
40110038,998,137,16
40110037,993,140,14
40110010,995,104,15
40110096,996,112,15
40110033,990,160,5
40110022,990,146,18
40110093,998,131,14
40110003,994,157,18
40110053,999,132,10
40110075,997,151,19
40110049,990,121,17
40110007,995,138,2
40110084,992,149,15
40110069,999,156,3
40110052,991,140,20
40110067,990,129,3
40110028,998,129,16
40110072,991,156,17
40110083,998,105,3
40110044,995,142,8
40110043,999,122,8
40110051,991,137,15
40110096,995,135,13
40110025,992,143,4
40110086,992,148,14
40110041,990,149,9
40110000,990,106,12
40110016,993,143,13
40110054,996,100,1
40110053,993,141,5
40110027,992,148,20
40110001,991,151,12
40110015,995,161,9
40110066,992,141,4
40110008,997,144,13
40110026,997,152,14
40110093,992,147,15
40110020,990,143,14
40110077,998,149,4
40110058,998,113,11
40110063,992,123,18
40110013,992,156,16
40110085,990,109,17
40110028,992,120,11
40110081,991,129,3
40110039,991,108,17
40110098,999,102,18
40110067,996,114,17
40110033,993,103,10
40110027,993,121,13
40110021,991,162,6
40110044,999,108,9
40110047,990,156,14
40110011,991,112,8
40110032,990,127,7
40110002,993,156,1
40110060,990,155,13
40110046,994,142,2
40110092,999,143,6
40110006,995,145,18
40110030,996,163,9
40110066,996,126,18
40110052,993,103,18
40110023,991,121,15
40110083,997,113,3
40110050,990,101,20
40110080,999,115,19
40110071,993,119,13
40110069,992,121,20
40110026,995,117,11
40110033,998,135,9
40110057,993,105,7
40110060,993,132,17
40110082,991,143,11
40110000,994,132,2
40110069,996,107,3
40110058,999,149,4
40110093,990,162,8
40110082,994,124,2
40110059,996,163,19
40110012,990,118,2
40110002,992,116,2
40110089,991,113,14
40110029,990,158,11
40110095,994,147,12
40110023,994,161,17
40110025,996,131,5
40110081,993,134,19
40110023,995,124,0
40110080,997,117,12
40110022,991,113,2
40110090,997,144,7
40110049,992,139,0
40110010,999,148,2
40110018,997,143,3
40110021,991,103,17
40110035,993,115,2
40110062,991,148,9
40110040,991,155,3
40110009,992,112,6
40110022,998,103,18
40110013,990,127,3
40110083,990,106,20
40110021,991,154,12
40110037,994,151,5
40110093,996,145,8
40110004,997,110,16
40110002,994,132,8
40110074,997,109,4
40110033,997,147,3
40110074,992,137,12
40110026,997,101,8
40110098,991,104,13
40110035,992,160,8
40110024,998,137,15
40110081,998,131,8
40110070,991,140,12
40110002,990,127,17
40110024,996,131,11
40110026,998,158,11
40110044,997,100,0
40110032,997,129,4
40110090,997,127,8
40110071,992,118,5
40110064,997,104,8
40110068,999,139,14
40110053,990,144,13
40110040,994,127,20
40110082,998,155,14
40110031,993,153,8
40110009,990,104,2
40110022,992,149,2
40110080,997,132,14
40110039,994,124,20
40110074,997,163,4
40110084,997,140,3
40110077,994,115,0
40110027,995,160,11
40110026,993,153,20
40110027,995,162,13
40110095,996,155,13
40110051,995,125,5
40110099,999,120,5
40110069,995,102,1
40110061,997,117,18
40110010,995,154,13
40110083,996,147,9
40110061,993,156,11
40110059,994,113,8
40110021,993,126,18
40110022,992,143,20
40110048,998,112,15
40110057,995,106,6
40110024,998,149,16
40110046,994,147,9
40110065,998,134,2
40110022,999,109,11
40110017,991,130,20
40110062,990,110,7
40110087,997,118,17
40110076,993,158,15
40110019,996,126,20
40110080,994,157,11
40110073,996,105,9
40110026,992,107,17
40110056,990,108,16
40110096,994,130,14
40110052,994,111,18
40110034,991,120,10
40110060,990,149,15
40110093,999,156,12
40110040,997,134,16
40110059,993,158,19
40110030,994,150,0
40110032,999,115,2
40110025,991,153,20
40110055,991,122,17
40110033,994,148,20
40110051,998,152,20
40110054,997,109,12
40110011,999,123,19
40110022,990,128,1
40110082,994,116,4
40110074,994,115,12
40110090,993,158,0
40110081,996,149,16
40110036,992,126,1
40110099,997,113,2
40110081,997,131,3
40110038,998,154,10
40110016,997,152,15
40110077,992,149,13
40110042,990,138,4
40110029,992,160,6
40110031,994,152,1
40110096,999,157,9
40110071,996,103,10
40110082,997,159,15
40110008,997,127,19
40110027,998,134,15
40110012,998,113,19
40110048,995,163,8
40110030,998,146,3
40110008,998,108,1
40110091,993,162,8
40110062,995,138,19
40110040,995,156,10
40110042,993,125,12
40110044,992,138,9
40110095,990,162,12
40110017,998,120,15
40110033,990,153,1
40110016,995,124,3
40110068,993,161,6
40110060,990,148,5
40110033,998,118,7
40110010,990,117,16
40110069,994,155,17
40110026,997,137,3
40110078,998,160,15
40110092,992,136,10
40110046,997,106,18
40110006,992,117,5
40110064,999,140,19
40110098,995,152,1
40110041,993,100,8
40110004,992,150,2
40110039,999,142,4
40110066,994,120,20
40110083,994,144,12
40110095,998,142,5
40110056,993,130,12
40110036,997,156,10
40110099,996,156,5
40110059,992,131,19
40110035,991,146,15
40110005,998,148,8
40110053,995,137,14
40110065,998,128,2
40110054,994,133,3
40110047,990,162,12
40110093,995,158,6
40110090,994,121,13
40110014,995,141,14
40110073,991,154,18
40110072,990,140,7
40110014,996,157,8
40110021,998,132,9
40110035,993,113,10
40110032,992,123,6
40110037,995,133,20
40110044,995,136,20
40110097,990,159,2
40110046,992,107,13
40110069,997,124,6
40110003,995,129,0
40110030,990,147,13
40110093,994,160,9
40110036,992,147,12
40110026,990,143,1
40110024,996,129,7
40110083,996,137,12
40110002,997,158,5
40110009,991,111,15
40110041,991,101,5
40110034,994,146,19
40110086,999,125,0
40110094,997,121,15
40110015,993,101,10
40110079,994,142,0
40110012,994,115,11
40110041,991,111,8
40110093,991,145,4
40110052,990,159,8
40110019,997,159,16
40110041,992,145,14
40110059,991,156,15
40110026,990,145,10
40110088,998,113,0
40110007,992,112,5
40110054,997,102,1
40110068,990,131,16
40110024,992,128,4
40110042,993,103,10
40110035,999,131,3
40110023,994,149,1
40110074,991,160,4
40110030,995,126,6
40110084,994,160,13
40110042,990,134,14
40110031,994,155,8
40110098,994,109,11
40110096,993,152,16
40110092,997,145,4
40110056,991,123,16
40110068,994,129,13
40110040,995,105,11
40110046,990,126,8
40110051,996,128,11
40110093,994,133,5
40110003,990,120,7
40110028,994,115,20
40110089,998,101,17
40110051,990,150,17
40110006,994,114,19
40110086,998,134,7
40110048,997,150,3
40110085,996,136,16
40110059,997,149,3
40110095,993,130,12
40110091,995,162,13
40110079,993,154,20
40110058,994,115,12
40110093,993,139,18
40110030,998,142,9
40110070,998,122,19
40110046,996,114,20
40110059,995,155,16
40110026,996,161,0
40110047,997,151,19
40110080,991,141,0
40110076,999,114,10
40110030,994,101,11
40110069,999,119,2
40110011,999,136,17
40110011,993,110,16
40110046,993,117,16
40110089,991,150,18
40110060,999,118,8
40110007,990,122,15
40110091,992,148,5
40110040,991,104,14
40110036,994,113,8
40110073,999,126,15
40110082,990,102,13
40110075,998,140,13
40110031,991,118,14
40110080,992,111,0
40110019,994,101,8
40110058,999,138,13
40110015,998,143,20
40110053,993,142,6
40110004,995,129,9
40110043,999,108,4
40110074,994,157,16
40110081,998,108,10
40110076,999,123,11
40110084,999,162,11
40110033,993,119,18
40110090,995,113,10
40110092,995,121,20
40110022,990,111,18
40110028,992,160,15
40110080,991,108,20
40110030,998,101,0
40110046,999,163,18
40110071,994,146,10
40110066,997,100,19
40110017,991,117,5
40110062,996,144,17
40110065,996,161,6
40110065,993,152,9
40110098,996,128,19
40110004,997,161,12
40110016,999,146,15
40110050,992,126,7
40110029,996,141,17
40110094,993,156,20
40110079,999,163,10
40110064,990,163,12
40110066,998,108,6
40110062,996,136,16
40110001,992,142,3
40110034,994,139,19
40110095,991,129,6
40110096,994,111,14
40110087,994,127,13
40110049,999,109,4
40110003,995,122,15
40110017,995,141,2
40110025,992,140,0
40110015,998,123,10
40110062,991,146,10
40110014,993,139,17
40110051,995,105,13
40110082,995,133,19
40110087,994,116,14
40110050,999,158,5
40110086,993,106,17
40110049,996,114,13
40110007,995,128,18
40110045,995,114,14
40110034,993,118,2
40110082,992,110,6
40110003,995,147,12
40110020,998,122,14
40110090,992,101,18
40110088,997,152,6
40110019,992,130,0
40110033,999,145,19
40110047,990,160,5
40110036,995,129,4
40110082,990,121,7
40110037,992,140,19
40110045,996,151,9
40110076,995,132,20
40110072,997,141,16
40110078,991,124,13
40110070,993,118,14
40110096,991,136,1
40110042,990,130,19
40110035,999,159,12
40110029,995,130,16
40110001,997,133,3
40110083,994,128,0
40110006,996,103,20
40110094,994,113,19
40110018,996,120,10
40110000,999,157,13
40110062,996,140,16
40110059,995,149,14
40110062,999,126,3
40110075,996,145,17
40110030,990,120,17
40110050,997,123,16
40110056,995,134,7
40110000,999,102,3
40110081,991,137,6
40110026,995,103,0
40110008,991,163,20
40110025,994,110,5
40110003,998,112,0
40110021,996,154,8
40110038,991,154,16
40110044,993,151,19
40110007,997,118,14
40110006,991,134,9
40110047,997,126,20
40110001,998,158,1
40110036,993,150,6
40110024,992,153,7
40110063,992,101,12
40110051,999,114,20
40110068,994,131,19
40110054,993,146,5
40110072,991,155,13
40110017,993,152,16
40110094,999,105,3
40110053,993,104,13
40110041,997,121,0
40110061,997,137,7
40110006,996,109,14
40110035,998,160,19
40110086,991,131,17
40110052,992,146,5
40110014,996,122,18
40110084,992,129,8
40110060,997,109,14
40110049,994,131,2
40110033,993,140,17
40110099,996,142,16
40110044,995,112,18
40110002,996,139,2
40110082,991,114,20
40110071,998,143,18
40110036,998,114,20
40110009,996,133,7
40110021,999,124,9
40110008,998,111,15
40110023,995,141,0
40110088,993,142,0
40110017,996,142,16
40110069,998,121,18
40110012,999,145,7
40110099,994,143,12
40110066,991,132,13
40110090,991,119,1
40110072,993,125,16
40110099,991,105,19
40110025,994,163,4
40110018,998,163,18
40110072,995,151,1
40110002,991,160,9
40110056,990,120,7
40110018,999,131,6
40110042,991,163,13
40110011,992,163,2
40110067,997,103,3
40110084,994,105,2
40110003,992,157,5
40110018,992,116,13
40110087,991,157,3
40110076,996,126,2
40110000,993,163,17
40110038,991,155,11
40110016,993,104,13
40110040,991,163,20
40110000,996,146,10
40110081,992,132,19
40110018,991,141,8
40110094,992,145,13
40110040,993,148,12
40110053,995,156,19
40110013,991,143,0
40110015,999,162,4
40110097,991,128,16
40110093,990,113,16
40110078,991,116,5
40110026,998,129,5
40110055,997,126,1
40110020,998,102,1
40110095,996,132,17
40110086,993,144,16
40110022,996,120,5
40110088,990,124,6
40110091,992,125,6
40110033,999,147,15
40110082,996,134,19
40110082,999,159,11
40110024,991,120,10
40110088,992,137,11
40110022,997,157,18
40110092,991,129,19
40110045,999,144,10
40110006,997,101,18
40110080,996,101,20
40110049,996,162,0
40110052,995,117,10
40110083,995,133,6
40110014,999,147,8
40110061,992,149,7
40110073,995,122,17
40110031,993,147,6
40110063,998,122,9
40110035,994,160,5
40110036,997,105,6
40110009,998,141,4
40110038,990,154,9
40110047,990,158,1
40110038,991,147,5
40110071,995,127,0
40110016,990,112,13
40110047,991,156,1
40110054,998,106,2
40110042,996,150,11
40110030,996,113,7
40110092,990,118,10
40110039,993,151,18
40110049,994,125,6
40110006,998,149,15
40110011,993,154,16
40110025,996,118,17
40110072,992,122,5
40110062,999,105,18
40110072,999,105,10
40110030,993,148,4
40110068,995,139,5
40110003,999,102,0
40110039,990,137,15
40110027,996,121,0
40110004,992,118,11
40110055,998,145,12
40110023,992,154,15
40110053,996,154,12
40110066,991,113,13
40110031,991,103,17
40110088,995,132,20
40110019,990,107,4
40110067,990,115,4
40110021,998,125,4
40110065,996,112,3
40110054,997,146,4
40110060,990,123,19
40110052,991,153,10
40110003,994,119,6
40110063,998,135,2
40110098,991,120,10
40110010,999,108,14
40110002,990,145,14
40110044,996,123,3
40110078,993,159,5
40110070,990,145,18
40110034,996,141,12
40110062,992,151,15
40110000,999,124,18
40110030,999,158,12
40110015,993,149,20
40110036,998,120,16
40110094,993,110,6
40110040,996,144,18
40110095,994,106,9
40110083,994,160,14
40110022,996,140,1
40110029,997,134,4
40110013,990,154,19
40110019,997,123,12
40110039,999,139,1
40110093,990,156,20
40110032,995,152,8
40110099,997,109,9
40110037,994,103,11
40110053,993,134,18
40110041,990,100,9
40110065,998,106,2
40110038,999,122,18
40110049,997,132,15
40110000,992,123,10
40110058,999,148,0
40110072,998,137,9
40110073,999,143,1
40110057,998,161,5
40110039,999,106,8
40110020,997,154,3
40110064,999,141,9
40110061,994,113,18
40110013,999,106,11
40110021,991,150,16
40110018,994,107,19
40110090,997,133,15
40110077,996,118,20
40110046,994,116,2
40110093,998,104,6
40110053,993,128,0
40110098,999,124,6
40110044,996,155,12
40110046,996,107,6
40110025,999,122,4
40110095,990,132,7
40110052,990,113,1
40110090,999,162,4
40110084,995,110,17
40110044,998,150,19
40110047,998,101,8
40110057,995,131,17
40110003,992,100,6
40110007,994,161,3
40110022,993,148,8
40110039,991,136,20
40110018,993,104,15
40110044,998,133,19
40110068,992,157,12
40110062,996,126,8
40110053,997,163,7
40110094,998,127,6
40110061,991,108,18
40110034,994,134,0
40110010,995,134,4
40110020,992,111,12
40110070,993,143,12
40110061,996,142,16
40110081,993,103,9
40110037,998,106,14
40110026,993,151,18
40110043,991,147,10
40110093,997,141,3
40110044,999,135,17
40110042,997,134,20
40110055,996,104,2
40110094,991,132,12
40110078,991,114,18
40110053,998,156,4
40110016,997,109,6
40110017,999,162,11
40110093,994,163,15
40110030,990,144,1
40110065,996,146,0
40110013,993,142,20
40110015,999,157,6
40110057,997,162,11
40110031,994,145,17
40110015,993,158,4
40110011,992,147,2
40110068,997,114,6
40110069,992,100,13
40110019,996,114,11
40110024,999,152,7
40110016,999,151,1
40110080,995,159,15
40110023,995,156,5
40110082,998,139,6
40110092,994,116,5
40110030,990,100,7
40110092,992,112,16
40110025,999,145,12
40110077,994,136,18
40110060,993,111,1
40110072,994,145,16
40110059,997,137,8
40110046,991,117,6
40110043,995,130,10
40110008,998,107,12
40110035,997,125,20
40110030,998,114,20
40110061,999,146,4
40110035,990,139,8
40110006,991,115,6
40110088,996,108,7
40110021,997,162,15
40110056,993,161,7
40110064,991,108,10
40110018,996,124,17
40110097,993,159,9
40110064,994,112,17
40110096,995,130,4
40110034,994,109,6
40110071,998,110,6
40110092,994,134,1
40110097,996,102,7
40110034,993,156,5
40110010,992,162,18
40110001,999,137,9
40110031,994,135,2
40110082,995,138,5
40110094,997,125,12
40110083,998,119,9
40110072,990,125,15
40110091,991,121,1
40110062,992,137,5
40110055,997,121,12
40110086,992,158,15
40110025,993,102,11
40110009,997,131,13
40110015,992,139,16
40110043,997,121,5
40110085,996,152,13
40110036,998,124,3
40110048,998,114,17
40110030,998,158,4
40110027,993,163,0
40110060,990,113,19
40110006,999,133,7
40110056,995,163,6
40110054,995,122,16
40110085,997,130,2
40110012,993,149,19
40110075,994,155,14
40110035,992,107,20
40110061,998,136,2
40110033,990,123,2
40110051,996,162,14
40110070,994,154,15
40110094,991,125,20
40110005,994,162,2
40110043,995,124,20
40110063,998,152,20
40110070,991,113,6
40110069,999,143,12
40110096,993,127,10
40110097,996,114,14
40110028,994,154,10
40110087,997,116,15
40110072,991,111,15
40110008,993,126,7
40110076,997,157,18
40110036,997,109,14
40110089,997,128,11
40110078,998,106,11
40110071,998,146,4
40110033,990,117,12
40110062,999,113,19
40110052,995,134,2
40110036,999,101,20
40110079,991,149,17
40110066,991,111,1
40110036,995,107,5
40110002,990,134,4
40110010,997,148,6
40110025,990,104,12
40110018,994,160,3
40110076,995,123,6
40110074,990,132,20
40110041,992,118,10
40110026,999,119,8
40110019,991,126,13
40110005,995,157,11
40110039,990,116,20
40110090,995,149,3
40110058,998,121,14
40110048,990,149,0
40110000,995,129,18
40110025,993,140,5
40110069,994,131,13
40110014,991,132,7
40110002,991,111,6
40110037,992,131,12
40110009,998,143,8
40110005,996,144,3
40110084,998,131,2
40110039,992,133,2
40110001,995,139,6
40110075,992,129,12
40110018,993,149,17
40110079,997,143,7
40110074,995,130,19
40110088,993,101,19
40110067,998,133,2
40110000,998,153,13
40110030,990,152,6
40110061,998,153,4
40110051,993,155,4
40110083,995,136,0
40110040,995,129,17
40110064,994,151,20
40110092,998,158,10
40110082,991,107,17
40110031,994,108,14
40110031,996,127,1
40110095,997,155,3
40110026,996,145,6
40110008,997,104,16
40110085,999,104,10
40110076,999,159,6
40110030,997,132,11
40110055,991,162,16
40110017,993,102,2
40110091,992,147,13
40110092,998,119,9
40110085,996,144,0
40110047,991,149,4
40110074,997,140,19
40110045,995,150,6
40110051,999,154,5
40110050,992,147,4
40110069,997,139,9
40110033,996,107,14
40110015,990,115,10
40110077,995,105,18
40110061,997,151,19
40110049,993,143,7
40110054,993,149,20
40110091,991,148,14
40110016,995,109,1
40110001,993,158,0
40110064,994,105,3
40110030,998,126,18
40110051,998,142,6
40110002,993,122,19
40110020,994,127,4
40110033,997,150,2
40110034,996,146,11
40110023,997,137,14
40110075,996,110,5
40110073,999,117,9
40110098,999,161,17
40110051,991,149,7
40110044,999,122,7
40110007,995,119,18
40110023,994,105,10
40110030,991,114,7
40110080,991,147,6
40110050,994,111,0
40110025,999,161,4
40110031,991,109,6
40110042,991,141,3
40110054,996,113,14
40110091,992,139,11
40110092,996,145,0
40110094,997,133,12
40110017,994,106,4
40110059,994,114,14
40110084,990,153,11
40110031,998,154,7
40110030,995,112,5
40110034,998,136,15
40110061,993,118,0
40110068,992,163,13
40110094,992,131,4
40110027,997,104,14
40110074,998,134,12
40110044,999,139,14
40110089,995,115,14
40110099,997,101,15
40110087,990,103,18
40110004,990,157,4
40110014,991,126,20
40110085,994,118,11
40110083,999,148,5
40110079,997,163,9
40110060,992,130,3
40110057,993,151,3
40110005,994,145,12
40110041,994,119,5
40110013,996,150,20
40110041,995,128,0
40110044,997,145,20
40110019,993,155,17
40110067,995,149,5
40110051,995,103,13
40110070,994,103,20
40110089,994,119,19
40110019,990,129,6
40110032,998,157,14
40110018,996,122,8
40110009,992,128,20
40110041,995,109,1
40110021,990,156,1
40110034,998,147,1
40110073,994,151,19
40110056,994,102,16
40110055,995,131,15
40110040,990,143,2
40110005,991,116,4
40110003,993,106,18
40110036,999,120,14
40110045,993,153,14
40110017,995,101,0
40110031,997,127,17
40110048,993,139,7
40110085,991,109,12
40110038,997,140,5
40110028,991,104,2
40110093,996,118,13
40110037,991,117,3
40110073,992,158,1
40110052,993,139,17
40110032,991,149,10
40110019,996,105,9
40110032,997,157,5
40110015,998,153,12
40110009,990,106,19
40110045,998,113,17
40110041,998,127,19
40110064,996,122,19
40110096,990,160,16
40110031,991,140,9
40110045,994,108,18
40110054,990,157,0
40110098,994,158,9
40110029,991,137,0
40110040,999,120,0
40110094,996,107,7
40110072,997,129,18
40110017,997,107,13
40110069,990,148,7
40110016,997,116,3
40110022,991,110,0
40110032,994,125,13
40110023,993,135,3
40110014,991,114,9
40110052,994,152,8
40110055,998,144,1
40110061,994,115,2
40110055,998,139,3
40110017,998,121,11
40110046,991,127,11
40110002,990,101,14
40110098,992,153,19
40110059,991,163,2
40110087,999,106,15
40110047,997,119,14
40110069,994,129,4
40110095,992,145,8
40110099,995,159,2
40110075,993,117,6
40110090,992,128,18
40110035,998,151,20
40110006,991,153,8
40110018,996,123,18
40110046,993,156,20
40110089,993,118,15
40110027,995,116,12
40110064,991,149,15
40110082,997,163,7
40110085,994,101,13
40110028,995,109,11
40110052,990,112,11
40110070,996,154,17
40110016,999,154,17
40110018,993,124,10
40110049,991,162,18
40110054,997,151,17
40110003,996,126,3
40110049,990,128,3
40110097,993,100,19
40110067,999,121,11
40110038,996,161,20
40110054,990,125,8
40110055,992,115,13
40110094,999,118,2
40110012,990,102,11
40110086,990,104,5
40110073,992,130,2
40110073,998,144,12
40110048,992,116,20
40110067,996,127,16
40110083,999,162,11
40110038,994,127,20
40110058,995,108,13
40110054,991,108,15
40110028,997,161,6
40110087,996,132,2
40110011,997,101,8
40110061,996,138,12
40110068,999,163,15
40110072,995,105,1
40110086,998,111,1
40110019,997,126,18
40110028,991,147,11
40110088,997,158,8
40110068,992,128,0
